analysis,ci95_half_width,ci95_high,ci95_low,comparison,mean,metric,n
paired_percent,3.7153127675917097,-17.035504493821904,-24.46613002900532,tail_gate_r080_s2_minus_tail_ungated,-20.750817261413612,guard_tail_bypass_feedbacks,5
arm_mean,29.87743917219271,315.8774391721927,256.1225608278073,tail_gate_r080_s2,286.0,guard_tail_bypass_flows,5
paired_percent,2.946566988791856,-17.875570534840854,-23.76870451242457,tail_gate_r080_s2_minus_tail_ungated,-20.822137523632712,guard_tail_bypass_flows,5
arm_mean,98.37239261044678,224.7723926104468,28.027607389553225,tail_gate_r080_s2,126.4,hpcc_actual_rate_changes,5
paired_percent,131.87785254597182,381.78853565378506,118.0328305618414,tail_gate_r080_s2_minus_tail_ungated,249.9106831078132,hpcc_actual_rate_changes,5
arm_mean,0.0,0.0,0.0,tail_gate_r080_s2,0.0,hpcc_fast_computations,5
arm_mean,302.10172449726815,2494.701724497268,1890.4982755027318,tail_gate_r080_s2,2192.6,hpcc_feedback_updates,5
paired_percent,8.407756598698459,39.32736752081763,22.51185432342071,tail_gate_r080_s2_minus_tail_ungated,30.91961092211917,hpcc_feedback_updates,5
arm_mean,51.27786691843286,717.2778669184329,614.7221330815671,tail_gate_r080_s2,666.0,hpcc_full_computations,5
paired_percent,19.664378090330413,82.65933633102898,43.33058015036815,tail_gate_r080_s2_minus_tail_ungated,62.994958240698566,hpcc_full_computations,5
arm_mean,51.27786691843286,717.2778669184329,614.7221330815671,tail_gate_r080_s2,666.0,hpcc_rate_updates_applied,5
paired_percent,19.664378090330413,82.65933633102898,43.33058015036815,tail_gate_r080_s2_minus_tail_ungated,62.994958240698566,hpcc_rate_updates_applied,5
arm_mean,57.629798328387885,879.8297983283879,764.5702016716122,tail_gate_r080_s2,822.2,hpcc_valid_feedback,5
paired_percent,20.61645670177741,97.32577328101841,56.092859877463596,tail_gate_r080_s2_minus_tail_ungated,76.709316579241,hpcc_valid_feedback,5
arm_mean,2779.3374318796177,36703.73743187962,31145.062568120382,tail_gate_r080_s2,33924.4,int_hops_after_strip,5
paired_percent,0.0,0.0,0.0,tail_gate_r080_s2_minus_tail_ungated,0.0,int_hops_after_strip,5
arm_mean,4447.328316078864,69017.52831607887,60122.871683921134,tail_gate_r080_s2,64570.2,int_hops_before_strip,5
paired_percent,0.0,0.0,0.0,tail_gate_r080_s2_minus_tail_ungated,0.0,int_hops_before_strip,5
arm_mean,2317.4251342165417,32963.22513421654,28328.37486578346,tail_gate_r080_s2,30645.8,int_records_stripped,5
paired_percent,0.0,0.0,0.0,tail_gate_r080_s2_minus_tail_ungated,0.0,int_records_stripped,5
arm_mean,0.0,0.0,0.0,tail_gate_r080_s2,0.0,irn_nacks_generated,5
arm_mean,0.0,0.0,0.0,tail_gate_r080_s2,0.0,irn_nacks_received,5
arm_mean,0.0,0.0,0.0,tail_gate_r080_s2,0.0,irn_retransmit_bytes,5
arm_mean,0.0,0.0,0.0,tail_gate_r080_s2,0.0,irn_retransmit_packets,5
arm_mean,0.04573525673039715,7.061920883809245,6.97045037034845,tail_gate_r080_s2,7.016185627078848,le_8KB_fct_us_mean,5
paired_percent,0.002953668976945765,0.004760350083381114,-0.001146987870510417,tail_gate_r080_s2_minus_tail_ungated,0.0018066811064353483,le_8KB_fct_us_mean,5
arm_mean,0.025273795417442964,9.153243795417442,9.102696204582557,tail_gate_r080_s2,9.12797,le_8KB_fct_us_p95,5
paired_percent,0.052818955962814364,0.08018263287246168,-0.025455279053167048,tail_gate_r080_s2_minus_tail_ungated,0.027363676909647316,le_8KB_fct_us_p95,5
