analysis,ci95_half_width,ci95_high,ci95_low,comparison,mean,metric,n
paired_percent,12.457551312921343,83.19818006258524,58.28307743674256,tail4_minus_tail8,70.7406287496639,hpcc_valid_feedback,5
arm_mean,4400.607720280709,39001.8077202807,30200.592279719287,tail4,34601.2,int_hops_after_strip,5
paired_percent,0.0,0.0,0.0,tail4_minus_tail8,0.0,int_hops_after_strip,5
arm_mean,7249.800134843652,72494.60013484365,57994.99986515635,tail4,65244.8,int_hops_before_strip,5
paired_percent,0.0,0.0,0.0,tail4_minus_tail8,0.0,int_hops_before_strip,5
arm_mean,3113.3251683231033,33756.925168323105,27530.274831676896,tail4,30643.6,int_records_stripped,5
paired_percent,0.0,0.0,0.0,tail4_minus_tail8,0.0,int_records_stripped,5
arm_mean,0.0,0.0,0.0,tail4,0.0,irn_nacks_generated,5
arm_mean,0.0,0.0,0.0,tail4,0.0,irn_nacks_received,5
arm_mean,0.0,0.0,0.0,tail4,0.0,irn_retransmit_bytes,5
arm_mean,0.0,0.0,0.0,tail4,0.0,irn_retransmit_packets,5
arm_mean,0.048303629776895514,7.033811922083389,6.937204662529599,tail4,6.985508292306494,le_8KB_fct_us_mean,5
paired_percent,0.008176286906017322,0.007677723309189649,-0.008674850502844994,tail4_minus_tail8,-0.0004985635968276728,le_8KB_fct_us_mean,5
arm_mean,0.020190817737159892,9.147220817737159,9.10683918226284,tail4,9.12703,le_8KB_fct_us_p95,5
paired_percent,0.07415297568642927,0.07037272454543135,-0.07793322682742719,tail4_minus_tail8,-0.0037802511409979244,le_8KB_fct_us_p95,5
arm_mean,0.07508469124228066,9.49858069124228,9.34841130875772,tail4,9.423496,le_8KB_fct_us_p99,5
paired_percent,0.04409654539257925,0.07575874154031537,-0.01243434924484313,tail4_minus_tail8,0.03166219614773612,le_8KB_fct_us_p99,5
arm_mean,125.44493950587147,4340.444939505872,4089.5550604941286,tail4,4215.0,le_8KB_flow_count,5
paired_percent,0.0,0.0,0.0,tail4_minus_tail8,0.0,le_8KB_flow_count,5
arm_mean,0.00108283042601318,1.0119378519068596,1.0097721910548334,tail4,1.0108550214808465,le_8KB_slowdown_mean,5
paired_percent,0.006659464084870577,0.006418694900571844,-0.0069002332691693105,tail4_minus_tail8,-0.00024076918429873336,le_8KB_slowdown_mean,5
arm_mean,0.0035356313476537964,1.0433294860991844,1.0362582234038769,tail4,1.0397938547515306,le_8KB_slowdown_p95,5
paired_percent,0.01431490953720012,0.0074475451140522874,-0.021182273960347952,tail4_minus_tail8,-0.006867364423147833,le_8KB_slowdown_p95,5
arm_mean,0.009111298708335982,1.0905916185454867,1.0723690211288148,tail4,1.0814803198371508,le_8KB_slowdown_p99,5
paired_percent,0.03810419100103747,0.024646594148798707,-0.05156178785327624,tail4_minus_tail8,-0.013457596852238764,le_8KB_slowdown_p99,5
arm_mean,0.14801571571549457,1.9492357164255216,1.6532042849945323,tail4,1.801220000710027,long_to_small_slowdown_mean_ratio,5
paired_percent,0.30091522931108694,0.4747917114347065,-0.12703874718746738,tail4_minus_tail8,0.17387648212361956,long_to_small_slowdown_mean_ratio,5
arm_mean,1.0388506336835697,4.8388506336835695,2.76114936631643,tail4,3.8,max_active_flows,5
paired_percent,0.0,0.0,0.0,tail4_minus_tail8,0.0,max_active_flows,5
arm_mean,0.8434065168755859,13.034352327728897,11.347539293977725,tail4,12.19094581085331,overall_fct_us_mean,5
paired_percent,0.07071212527448521,0.11650156290615522,-0.024922687642815203,tail4_minus_tail8,0.04578943763167001,overall_fct_us_mean,5
arm_mean,0.7842407462532679,17.288840746253268,15.720359253746732,tail4,16.5046,overall_fct_us_p95,5
paired_percent,0.019890950007387966,0.027055129111865847,-0.012726770902910084,tail4_minus_tail8,0.007164179104477883,overall_fct_us_p95,5
arm_mean,27.003513640183698,207.75506764018434,153.7480403598169,tail4,180.75155400000062,overall_fct_us_p99,5
paired_percent,0.004748932472974232,0.006459368765801966,-0.0030384961801464975,tail4_minus_tail8,0.0017104362928277346,overall_fct_us_p99,5
arm_mean,164.50056507747775,6232.500565077477,5903.499434922523,tail4,6068.0,overall_flow_count,5
