workload,seed,arm,metric,value
AliStorage2019,14,no_reclaim,guard_one_rtt_bypass_enabled,1.0
AliStorage2019,14,no_reclaim,guard_one_rtt_bypass_feedbacks,9240.0
AliStorage2019,14,no_reclaim,guard_one_rtt_bypass_flows,9240.0
AliStorage2019,14,no_reclaim,guard_rebalance_events,0.0
AliStorage2019,14,no_reclaim,guard_remaining_aware,1.0
AliStorage2019,14,no_reclaim,guard_remaining_exponent,1.0
AliStorage2019,14,no_reclaim,guard_remaining_refresh_events,3495.0
AliStorage2019,14,no_reclaim,guard_sender_srpt_enabled,1.0
AliStorage2019,14,no_reclaim,guard_sender_srpt_forced_rr,62.0
AliStorage2019,14,no_reclaim,guard_sender_srpt_non_rr,26146.0
AliStorage2019,14,no_reclaim,guard_sender_srpt_selections,387639.0
AliStorage2019,14,no_reclaim,guard_srpt_quantum_packets,64.0
AliStorage2019,14,no_reclaim,guard_tail_bypass_bdps,8.0
AliStorage2019,14,no_reclaim,guard_tail_bypass_enabled,1.0
AliStorage2019,14,no_reclaim,guard_tail_bypass_feedbacks,21158.0
AliStorage2019,14,no_reclaim,guard_tail_bypass_flows,542.0
AliStorage2019,14,no_reclaim,hpcc_actual_rate_changes,92.0
AliStorage2019,14,no_reclaim,hpcc_fast_computations,0.0
AliStorage2019,14,no_reclaim,hpcc_feedback_updates,2448.0
AliStorage2019,14,no_reclaim,hpcc_full_computations,466.0
AliStorage2019,14,no_reclaim,hpcc_rate_updates_applied,466.0
AliStorage2019,14,no_reclaim,hpcc_valid_feedback,544.0
AliStorage2019,14,no_reclaim,int_hops_after_strip,47508.0
AliStorage2019,14,no_reclaim,int_hops_before_strip,94209.0
AliStorage2019,14,no_reclaim,int_records_stripped,46701.0
AliStorage2019,14,no_reclaim,irn_nacks_generated,0.0
AliStorage2019,14,no_reclaim,irn_nacks_received,0.0
AliStorage2019,14,no_reclaim,irn_retransmit_bytes,0.0
AliStorage2019,14,no_reclaim,irn_retransmit_packets,0.0
AliStorage2019,14,no_reclaim,le_8KB_fct_us_mean,6.776268103195544
AliStorage2019,14,no_reclaim,le_8KB_fct_us_p95,9.103
AliStorage2019,14,no_reclaim,le_8KB_fct_us_p99,9.34379
AliStorage2019,14,no_reclaim,le_8KB_flow_count,6822.0
AliStorage2019,14,no_reclaim,le_8KB_slowdown_mean,1.0073160216467194
AliStorage2019,14,no_reclaim,le_8KB_slowdown_p95,1.0290596561316527
AliStorage2019,14,no_reclaim,le_8KB_slowdown_p99,1.0639285809234384
AliStorage2019,14,no_reclaim,long_to_small_slowdown_mean_ratio,1.4748793092820616
AliStorage2019,14,no_reclaim,max_active_flows,3.0
AliStorage2019,14,no_reclaim,overall_fct_us_mean,10.861246984256798
AliStorage2019,14,no_reclaim,overall_fct_us_p95,15.144850000000018
AliStorage2019,14,no_reclaim,overall_fct_us_p99,152.49334000000056
AliStorage2019,14,no_reclaim,overall_flow_count,9782.0
AliStorage2019,14,no_reclaim,overall_slowdown_mean,1.0249412671155125
AliStorage2019,14,no_reclaim,overall_slowdown_p95,1.100116649502972
AliStorage2019,14,no_reclaim,overall_slowdown_p99,1.3601455700905483
AliStorage2019,14,no_reclaim,pfc_pause_events,0.0
AliStorage2019,14,no_reclaim,pfc_resume_events,0.0
AliStorage2019,14,no_reclaim,proactive_releases,542.0
AliStorage2019,14,no_reclaim,queue_bytes_max,432564.0
AliStorage2019,14,no_reclaim,queue_bytes_mean,1640.419
AliStorage2019,14,no_reclaim,queue_bytes_p95,0.0
AliStorage2019,14,no_reclaim,queue_bytes_p99,56680.0
AliStorage2019,14,no_reclaim,queue_sample_count,400020.0
AliStorage2019,14,no_reclaim,reactive_binding_rate_changes,87.0
AliStorage2019,14,no_reclaim,reactive_binding_updates,87.0
AliStorage2019,14,no_reclaim,recovery_nacks_generated,0.0
AliStorage2019,14,no_reclaim,recovery_nacks_received,0.0
AliStorage2019,14,no_reclaim,registrations,542.0
AliStorage2019,14,no_reclaim,selected_registrations,542.0
AliStorage2019,14,no_reclaim,tie_binding_rate_changes,5.0
AliStorage2019,14,no_reclaim,tie_binding_updates,369.0
AliStorage2019,14,no_reclaim,timeout_recoveries,0.0
AliStorage2019,14,no_one_rtt,1BDP_to_1MB_fct_us_mean,40.398740072202166
AliStorage2019,14,no_one_rtt,1BDP_to_1MB_fct_us_p95,102.52859999999998
AliStorage2019,14,no_one_rtt,1BDP_to_1MB_fct_us_p99,170.82504000000034
AliStorage2019,14,no_one_rtt,1BDP_to_1MB_flow_count,277.0
AliStorage2019,14,no_one_rtt,1BDP_to_1MB_slowdown_mean,1.198591408496391
AliStorage2019,14,no_one_rtt,1BDP_to_1MB_slowdown_p95,1.6005759614393986
AliStorage2019,14,no_one_rtt,1BDP_to_1MB_slowdown_p99,2.197897513713093
AliStorage2019,14,no_one_rtt,8KB_to_1BDP_fct_us_mean,8.806742554858934
AliStorage2019,14,no_one_rtt,8KB_to_1BDP_fct_us_p95,14.312199999999997
AliStorage2019,14,no_one_rtt,8KB_to_1BDP_fct_us_p99,17.88549999999999
AliStorage2019,14,no_one_rtt,8KB_to_1BDP_flow_count,2552.0
AliStorage2019,14,no_one_rtt,8KB_to_1BDP_slowdown_mean,1.0298386267283972
AliStorage2019,14,no_one_rtt,8KB_to_1BDP_slowdown_p95,1.1254814112937566
AliStorage2019,14,no_one_rtt,8KB_to_1BDP_slowdown_p99,1.2823978300422745
AliStorage2019,14,no_one_rtt,aggregate_goodput_gbps,153.10261654936912
AliStorage2019,14,no_one_rtt,completion_releases,0.0
AliStorage2019,14,no_one_rtt,completion_span_us,19998.285
AliStorage2019,14,no_one_rtt,grant_binding_rate_changes,0.0
AliStorage2019,14,no_one_rtt,grant_binding_updates,10.0
AliStorage2019,14,no_one_rtt,grant_bytes_sent,402602.0
AliStorage2019,14,no_one_rtt,grant_event_rate_changes,442.0
AliStorage2019,14,no_one_rtt,grants_received,4283.0
AliStorage2019,14,no_one_rtt,grants_sent,4283.0
AliStorage2019,14,no_one_rtt,gt_1MB_fct_us_mean,201.36391603053434
AliStorage2019,14,no_one_rtt,gt_1MB_fct_us_p95,369.17
AliStorage2019,14,no_one_rtt,gt_1MB_fct_us_p99,464.0741999999995
AliStorage2019,14,no_one_rtt,gt_1MB_flow_count,131.0
AliStorage2019,14,no_one_rtt,gt_1MB_slowdown_mean,1.4865486067969595
AliStorage2019,14,no_one_rtt,gt_1MB_slowdown_p95,2.5131043026483972
AliStorage2019,14,no_one_rtt,gt_1MB_slowdown_p99,3.4025878825653546
AliStorage2019,14,no_one_rtt,guard_ack_interval_packets,8.0
AliStorage2019,14,no_one_rtt,guard_adaptive_grant_updates,0.0
AliStorage2019,14,no_one_rtt,guard_fixed_window,1.0
AliStorage2019,14,no_one_rtt,guard_grant_refresh_bdps,1.0
AliStorage2019,14,no_one_rtt,guard_long_acks_suppressed,326610.0
AliStorage2019,14,no_one_rtt,guard_min_share_fraction,0.0
AliStorage2019,14,no_one_rtt,guard_one_rtt_acks_suppressed,0.0
AliStorage2019,14,no_one_rtt,guard_one_rtt_bypass_enabled,0.0
AliStorage2019,14,no_one_rtt,guard_one_rtt_bypass_feedbacks,0.0
AliStorage2019,14,no_one_rtt,guard_one_rtt_bypass_flows,0.0
AliStorage2019,14,no_one_rtt,guard_rebalance_events,0.0
AliStorage2019,14,no_one_rtt,guard_remaining_aware,1.0
AliStorage2019,14,no_one_rtt,guard_remaining_exponent,1.0
AliStorage2019,14,no_one_rtt,guard_remaining_refresh_events,3495.0
AliStorage2019,14,no_one_rtt,guard_sender_srpt_enabled,1.0
AliStorage2019,14,no_one_rtt,guard_sender_srpt_forced_rr,64.0
AliStorage2019,14,no_one_rtt,guard_sender_srpt_non_rr,26022.0
AliStorage2019,14,no_one_rtt,guard_sender_srpt_selections,387639.0
AliStorage2019,14,no_one_rtt,guard_srpt_quantum_packets,64.0
AliStorage2019,14,no_one_rtt,guard_tail_bypass_bdps,8.0
AliStorage2019,14,no_one_rtt,guard_tail_bypass_enabled,1.0
AliStorage2019,14,no_one_rtt,guard_tail_bypass_feedbacks,21161.0
AliStorage2019,14,no_one_rtt,guard_tail_bypass_flows,542.0
AliStorage2019,14,no_one_rtt,hpcc_actual_rate_changes,92.0
AliStorage2019,14,no_one_rtt,hpcc_fast_computations,0.0
AliStorage2019,14,no_one_rtt,hpcc_feedback_updates,11726.0
AliStorage2019,14,no_one_rtt,hpcc_full_computations,486.0
AliStorage2019,14,no_one_rtt,hpcc_rate_updates_applied,486.0
AliStorage2019,14,no_one_rtt,hpcc_valid_feedback,5464.0
AliStorage2019,14,no_one_rtt,int_hops_after_strip,63998.0
AliStorage2019,14,no_one_rtt,int_hops_before_strip,125027.0
AliStorage2019,14,no_one_rtt,int_records_stripped,61029.0
AliStorage2019,14,no_one_rtt,irn_nacks_generated,0.0
AliStorage2019,14,no_one_rtt,irn_nacks_received,0.0
AliStorage2019,14,no_one_rtt,irn_retransmit_bytes,0.0
AliStorage2019,14,no_one_rtt,irn_retransmit_packets,0.0
AliStorage2019,14,no_one_rtt,le_8KB_fct_us_mean,6.776996628554676
AliStorage2019,14,no_one_rtt,le_8KB_fct_us_p95,9.10695
AliStorage2019,14,no_one_rtt,le_8KB_fct_us_p99,9.35079
AliStorage2019,14,no_one_rtt,le_8KB_flow_count,6822.0
AliStorage2019,14,no_one_rtt,le_8KB_slowdown_mean,1.00738399681631
AliStorage2019,14,no_one_rtt,le_8KB_slowdown_p95,1.0285454359920498
AliStorage2019,14,no_one_rtt,le_8KB_slowdown_p99,1.0644518377432306
AliStorage2019,14,no_one_rtt,long_to_small_slowdown_mean_ratio,1.4756523942160875
AliStorage2019,14,no_one_rtt,max_active_flows,3.0
AliStorage2019,14,no_one_rtt,overall_fct_us_mean,10.864506440400737
AliStorage2019,14,no_one_rtt,overall_fct_us_p95,15.13535000000001
AliStorage2019,14,no_one_rtt,overall_fct_us_p99,152.66734000000056
AliStorage2019,14,no_one_rtt,overall_flow_count,9782.0
AliStorage2019,14,no_one_rtt,overall_slowdown_mean,1.0250735523753465
AliStorage2019,14,no_one_rtt,overall_slowdown_p95,1.1000563378840809
AliStorage2019,14,no_one_rtt,overall_slowdown_p99,1.3601455700905483
AliStorage2019,14,no_one_rtt,pfc_pause_events,0.0
AliStorage2019,14,no_one_rtt,pfc_resume_events,0.0
AliStorage2019,14,no_one_rtt,proactive_releases,542.0
AliStorage2019,14,no_one_rtt,queue_bytes_max,440194.0
AliStorage2019,14,no_one_rtt,queue_bytes_mean,1646.942
AliStorage2019,14,no_one_rtt,queue_bytes_p95,0.0
AliStorage2019,14,no_one_rtt,queue_bytes_p99,56680.0
AliStorage2019,14,no_one_rtt,queue_sample_count,400020.0
AliStorage2019,14,no_one_rtt,reactive_binding_rate_changes,87.0
AliStorage2019,14,no_one_rtt,reactive_binding_updates,87.0
AliStorage2019,14,no_one_rtt,recovery_nacks_generated,0.0
AliStorage2019,14,no_one_rtt,recovery_nacks_received,0.0
AliStorage2019,14,no_one_rtt,registrations,542.0
AliStorage2019,14,no_one_rtt,selected_registrations,542.0
AliStorage2019,14,no_one_rtt,tie_binding_rate_changes,5.0
AliStorage2019,14,no_one_rtt,tie_binding_updates,389.0
AliStorage2019,14,no_one_rtt,timeout_recoveries,0.0
AliStorage2019,14,no_tail,1BDP_to_1MB_fct_us_mean,43.42074368231047
AliStorage2019,14,no_tail,1BDP_to_1MB_fct_us_p95,105.09559999999999
AliStorage2019,14,no_tail,1BDP_to_1MB_fct_us_p99,212.77320000000006
AliStorage2019,14,no_tail,1BDP_to_1MB_flow_count,277.0
AliStorage2019,14,no_tail,1BDP_to_1MB_slowdown_mean,1.2450784454548587
AliStorage2019,14,no_tail,1BDP_to_1MB_slowdown_p95,1.6470093389076708
AliStorage2019,14,no_tail,1BDP_to_1MB_slowdown_p99,2.6209207981916114
AliStorage2019,14,no_tail,8KB_to_1BDP_fct_us_mean,8.806084247648903
AliStorage2019,14,no_tail,8KB_to_1BDP_fct_us_p95,14.288649999999997
AliStorage2019,14,no_tail,8KB_to_1BDP_fct_us_p99,17.849269999999997
AliStorage2019,14,no_tail,8KB_to_1BDP_flow_count,2552.0
AliStorage2019,14,no_tail,8KB_to_1BDP_slowdown_mean,1.0297784575610884
AliStorage2019,14,no_tail,8KB_to_1BDP_slowdown_p95,1.123794015690276
AliStorage2019,14,no_tail,8KB_to_1BDP_slowdown_p99,1.2831651634537966
AliStorage2019,14,no_tail,aggregate_goodput_gbps,153.10261654936912
AliStorage2019,14,no_tail,completion_releases,0.0
AliStorage2019,14,no_tail,completion_span_us,19998.285
AliStorage2019,14,no_tail,grant_binding_rate_changes,2.0
AliStorage2019,14,no_tail,grant_binding_updates,49.0
AliStorage2019,14,no_tail,grant_bytes_sent,403072.0
AliStorage2019,14,no_tail,grant_event_rate_changes,420.0
AliStorage2019,14,no_tail,grants_received,4288.0
AliStorage2019,14,no_tail,grants_sent,4288.0
AliStorage2019,14,no_tail,gt_1MB_fct_us_mean,200.45842748091604
AliStorage2019,14,no_tail,gt_1MB_fct_us_p95,369.586
AliStorage2019,14,no_tail,gt_1MB_fct_us_p99,467.3433999999994
AliStorage2019,14,no_tail,gt_1MB_flow_count,131.0
AliStorage2019,14,no_tail,gt_1MB_slowdown_mean,1.479973039233227
AliStorage2019,14,no_tail,gt_1MB_slowdown_p95,2.463134608658345
AliStorage2019,14,no_tail,gt_1MB_slowdown_p99,3.294001006593461
AliStorage2019,14,no_tail,guard_ack_interval_packets,8.0
AliStorage2019,14,no_tail,guard_adaptive_grant_updates,0.0
AliStorage2019,14,no_tail,guard_fixed_window,1.0
AliStorage2019,14,no_tail,guard_grant_refresh_bdps,1.0
AliStorage2019,14,no_tail,guard_long_acks_suppressed,256529.0
AliStorage2019,14,no_tail,guard_min_share_fraction,0.0
AliStorage2019,14,no_tail,guard_one_rtt_acks_suppressed,84409.0
AliStorage2019,14,no_tail,guard_one_rtt_bypass_enabled,1.0
AliStorage2019,14,no_tail,guard_one_rtt_bypass_feedbacks,9240.0
AliStorage2019,14,no_tail,guard_one_rtt_bypass_flows,9240.0
AliStorage2019,14,no_tail,guard_rebalance_events,0.0
AliStorage2019,14,no_tail,guard_remaining_aware,1.0
AliStorage2019,14,no_tail,guard_remaining_exponent,1.0
AliStorage2019,14,no_tail,guard_remaining_refresh_events,3500.0
AliStorage2019,14,no_tail,guard_sender_srpt_enabled,1.0
AliStorage2019,14,no_tail,guard_sender_srpt_forced_rr,60.0
AliStorage2019,14,no_tail,guard_sender_srpt_non_rr,25790.0
AliStorage2019,14,no_tail,guard_sender_srpt_selections,387639.0
AliStorage2019,14,no_tail,guard_srpt_quantum_packets,64.0
AliStorage2019,14,no_tail,guard_tail_bypass_bdps,8.0
AliStorage2019,14,no_tail,guard_tail_bypass_enabled,0.0
AliStorage2019,14,no_tail,guard_tail_bypass_feedbacks,0.0
AliStorage2019,14,no_tail,guard_tail_bypass_flows,0.0
AliStorage2019,14,no_tail,hpcc_actual_rate_changes,334.0
AliStorage2019,14,no_tail,hpcc_fast_computations,0.0
AliStorage2019,14,no_tail,hpcc_feedback_updates,5093.0
AliStorage2019,14,no_tail,hpcc_full_computations,1509.0
AliStorage2019,14,no_tail,hpcc_rate_updates_applied,1509.0
AliStorage2019,14,no_tail,hpcc_valid_feedback,1736.0
AliStorage2019,14,no_tail,int_hops_after_strip,47508.0
AliStorage2019,14,no_tail,int_hops_before_strip,94209.0
AliStorage2019,14,no_tail,int_records_stripped,46701.0
AliStorage2019,14,no_tail,irn_nacks_generated,0.0
AliStorage2019,14,no_tail,irn_nacks_received,0.0
AliStorage2019,14,no_tail,irn_retransmit_bytes,0.0
AliStorage2019,14,no_tail,irn_retransmit_packets,0.0
AliStorage2019,14,no_tail,le_8KB_fct_us_mean,6.776445470536499
AliStorage2019,14,no_tail,le_8KB_fct_us_p95,9.105
AliStorage2019,14,no_tail,le_8KB_fct_us_p99,9.35258
AliStorage2019,14,no_tail,le_8KB_flow_count,6822.0
AliStorage2019,14,no_tail,le_8KB_slowdown_mean,1.0073504261464181
AliStorage2019,14,no_tail,le_8KB_slowdown_p95,1.0290297465227638
AliStorage2019,14,no_tail,le_8KB_slowdown_p99,1.0640122592354857
AliStorage2019,14,no_tail,long_to_small_slowdown_mean_ratio,1.4691739843649139
AliStorage2019,14,no_tail,max_active_flows,3.0
AliStorage2019,14,no_tail,overall_fct_us_mean,10.93739910038847
AliStorage2019,14,no_tail,overall_fct_us_p95,15.147900000000002
AliStorage2019,14,no_tail,overall_fct_us_p99,153.54704000000046
AliStorage2019,14,no_tail,overall_flow_count,9782.0
AliStorage2019,14,no_tail,overall_slowdown_mean,1.0262627712530474
AliStorage2019,14,no_tail,overall_slowdown_p95,1.1008008955167992
AliStorage2019,14,no_tail,overall_slowdown_p99,1.3644836795555206
AliStorage2019,14,no_tail,pfc_pause_events,0.0
AliStorage2019,14,no_tail,pfc_resume_events,0.0
AliStorage2019,14,no_tail,proactive_releases,542.0
AliStorage2019,14,no_tail,queue_bytes_max,400788.0
AliStorage2019,14,no_tail,queue_bytes_mean,1512.352
AliStorage2019,14,no_tail,queue_bytes_p95,0.0
AliStorage2019,14,no_tail,queue_bytes_p99,50140.0
AliStorage2019,14,no_tail,queue_sample_count,400020.0
AliStorage2019,14,no_tail,reactive_binding_rate_changes,314.0
AliStorage2019,14,no_tail,reactive_binding_updates,314.0
AliStorage2019,14,no_tail,recovery_nacks_generated,0.0
AliStorage2019,14,no_tail,recovery_nacks_received,0.0
AliStorage2019,14,no_tail,registrations,542.0
AliStorage2019,14,no_tail,selected_registrations,542.0
AliStorage2019,14,no_tail,tie_binding_rate_changes,18.0
AliStorage2019,14,no_tail,tie_binding_updates,1146.0
AliStorage2019,14,no_tail,timeout_recoveries,0.0
AliStorage2019,14,no_remaining,1BDP_to_1MB_fct_us_mean,41.149675090252714
AliStorage2019,14,no_remaining,1BDP_to_1MB_fct_us_p95,107.16379999999994
AliStorage2019,14,no_remaining,1BDP_to_1MB_fct_us_p99,173.9611200000003
AliStorage2019,14,no_remaining,1BDP_to_1MB_flow_count,277.0
AliStorage2019,14,no_remaining,1BDP_to_1MB_slowdown_mean,1.2204554976525557
AliStorage2019,14,no_remaining,1BDP_to_1MB_slowdown_p95,1.6835321204875466
AliStorage2019,14,no_remaining,1BDP_to_1MB_slowdown_p99,2.188748340806743
AliStorage2019,14,no_remaining,8KB_to_1BDP_fct_us_mean,8.813010579937304
AliStorage2019,14,no_remaining,8KB_to_1BDP_fct_us_p95,14.375399999999997
AliStorage2019,14,no_remaining,8KB_to_1BDP_fct_us_p99,17.845699999999994
AliStorage2019,14,no_remaining,8KB_to_1BDP_flow_count,2552.0
AliStorage2019,14,no_remaining,8KB_to_1BDP_slowdown_mean,1.0303702820987428
AliStorage2019,14,no_remaining,8KB_to_1BDP_slowdown_p95,1.130042700123536
AliStorage2019,14,no_remaining,8KB_to_1BDP_slowdown_p99,1.313437572940221
AliStorage2019,14,no_remaining,aggregate_goodput_gbps,153.10261654936912
AliStorage2019,14,no_remaining,completion_releases,0.0
AliStorage2019,14,no_remaining,completion_span_us,19998.285
AliStorage2019,14,no_remaining,grant_binding_rate_changes,0.0
AliStorage2019,14,no_remaining,grant_binding_updates,11.0
AliStorage2019,14,no_remaining,grant_bytes_sent,59784.0
AliStorage2019,14,no_remaining,grant_event_rate_changes,139.0
AliStorage2019,14,no_remaining,grants_received,636.0
AliStorage2019,14,no_remaining,grants_sent,636.0
AliStorage2019,14,no_remaining,gt_1MB_fct_us_mean,200.79474045801527
AliStorage2019,14,no_remaining,gt_1MB_fct_us_p95,363.89
AliStorage2019,14,no_remaining,gt_1MB_fct_us_p99,461.65479999999945
AliStorage2019,14,no_remaining,gt_1MB_flow_count,131.0
AliStorage2019,14,no_remaining,gt_1MB_slowdown_mean,1.484442379923855
AliStorage2019,14,no_remaining,gt_1MB_slowdown_p95,2.5008064452221603
AliStorage2019,14,no_remaining,gt_1MB_slowdown_p99,3.4012784724177183
AliStorage2019,14,no_remaining,guard_ack_interval_packets,8.0
AliStorage2019,14,no_remaining,guard_adaptive_grant_updates,0.0
AliStorage2019,14,no_remaining,guard_fixed_window,1.0
AliStorage2019,14,no_remaining,guard_grant_refresh_bdps,1.0
AliStorage2019,14,no_remaining,guard_long_acks_suppressed,256529.0
AliStorage2019,14,no_remaining,guard_min_share_fraction,0.0
AliStorage2019,14,no_remaining,guard_one_rtt_acks_suppressed,84409.0
AliStorage2019,14,no_remaining,guard_one_rtt_bypass_enabled,1.0
AliStorage2019,14,no_remaining,guard_one_rtt_bypass_feedbacks,9240.0
AliStorage2019,14,no_remaining,guard_one_rtt_bypass_flows,9240.0
AliStorage2019,14,no_remaining,guard_rebalance_events,1.0
AliStorage2019,14,no_remaining,guard_remaining_aware,0.0
AliStorage2019,14,no_remaining,guard_remaining_exponent,1.0
AliStorage2019,14,no_remaining,guard_remaining_refresh_events,0.0
AliStorage2019,14,no_remaining,guard_sender_srpt_enabled,1.0
AliStorage2019,14,no_remaining,guard_sender_srpt_forced_rr,67.0
AliStorage2019,14,no_remaining,guard_sender_srpt_non_rr,26098.0
AliStorage2019,14,no_remaining,guard_sender_srpt_selections,387639.0
AliStorage2019,14,no_remaining,guard_srpt_quantum_packets,64.0
AliStorage2019,14,no_remaining,guard_tail_bypass_bdps,8.0
AliStorage2019,14,no_remaining,guard_tail_bypass_enabled,1.0
AliStorage2019,14,no_remaining,guard_tail_bypass_feedbacks,21161.0
AliStorage2019,14,no_remaining,guard_tail_bypass_flows,542.0
AliStorage2019,14,no_remaining,hpcc_actual_rate_changes,94.0
AliStorage2019,14,no_remaining,hpcc_fast_computations,0.0
AliStorage2019,14,no_remaining,hpcc_feedback_updates,2407.0
AliStorage2019,14,no_remaining,hpcc_full_computations,463.0
AliStorage2019,14,no_remaining,hpcc_rate_updates_applied,463.0
AliStorage2019,14,no_remaining,hpcc_valid_feedback,541.0
AliStorage2019,14,no_remaining,int_hops_after_strip,47508.0
AliStorage2019,14,no_remaining,int_hops_before_strip,94209.0
AliStorage2019,14,no_remaining,int_records_stripped,46701.0
AliStorage2019,14,no_remaining,irn_nacks_generated,0.0
AliStorage2019,14,no_remaining,irn_nacks_received,0.0
AliStorage2019,14,no_remaining,irn_retransmit_bytes,0.0
AliStorage2019,14,no_remaining,irn_retransmit_packets,0.0
AliStorage2019,14,no_remaining,le_8KB_fct_us_mean,6.776674728818528
AliStorage2019,14,no_remaining,le_8KB_fct_us_p95,9.106
AliStorage2019,14,no_remaining,le_8KB_fct_us_p99,9.35079
AliStorage2019,14,no_remaining,le_8KB_flow_count,6822.0
AliStorage2019,14,no_remaining,le_8KB_slowdown_mean,1.007375926485725
AliStorage2019,14,no_remaining,le_8KB_slowdown_p95,1.029447517985788
AliStorage2019,14,no_remaining,le_8KB_slowdown_p99,1.0633304691276808
AliStorage2019,14,no_remaining,long_to_small_slowdown_mean_ratio,1.4735734107746623
