arm,metric,seed,value
lambda180,queue_bytes_p95,47,6923.0
lambda180,queue_bytes_p99,47,80660.0
lambda180,queue_sample_count,47,160000.0
lambda180,reactive_binding_rate_changes,47,34.0
lambda180,reactive_binding_updates,47,34.0
lambda180,recovery_nacks_generated,47,0.0
lambda180,recovery_nacks_received,47,0.0
lambda180,registrations,47,363.0
lambda180,selected_registrations,47,363.0
lambda180,tie_binding_rate_changes,47,2.0
lambda180,tie_binding_updates,47,217.0
lambda180,timeout_recoveries,47,0.0
lambda200,1BDP_to_1MB_fct_us_mean,47,50.47952356020942
lambda200,1BDP_to_1MB_fct_us_p95,47,143.6245
lambda200,1BDP_to_1MB_fct_us_p99,47,186.92429999999982
lambda200,1BDP_to_1MB_flow_count,47,191.0
lambda200,1BDP_to_1MB_slowdown_mean,47,1.3518177755928484
lambda200,1BDP_to_1MB_slowdown_p95,47,2.028865878914928
lambda200,1BDP_to_1MB_slowdown_p99,47,2.53497370939659
lambda200,8KB_to_1BDP_fct_us_mean,47,9.157764556962025
lambda200,8KB_to_1BDP_fct_us_p95,47,14.69445
lambda200,8KB_to_1BDP_fct_us_p99,47,18.5303
lambda200,8KB_to_1BDP_flow_count,47,1580.0
lambda200,8KB_to_1BDP_slowdown_mean,47,1.0432360584391802
lambda200,8KB_to_1BDP_slowdown_p95,47,1.1792451099344192
lambda200,8KB_to_1BDP_slowdown_p99,47,1.3816546874991262
lambda200,aggregate_goodput_gbps,47,193.13549199573362
lambda200,completion_releases,47,0.0
lambda200,completion_span_us,47,9992.546
lambda200,grant_binding_rate_changes,47,0.0
lambda200,grant_binding_updates,47,121.0
lambda200,grant_bytes_sent,47,306158.0
lambda200,grant_event_rate_changes,47,1224.0
lambda200,grants_received,47,3257.0
lambda200,grants_sent,47,3257.0
lambda200,gt_1MB_fct_us_mean,47,245.92194736842103
lambda200,gt_1MB_fct_us_p95,47,485.24975
lambda200,gt_1MB_fct_us_p99,47,564.92175
lambda200,gt_1MB_flow_count,47,76.0
lambda200,gt_1MB_slowdown_mean,47,1.8226663360918909
lambda200,gt_1MB_slowdown_p95,47,3.505218508425829
lambda200,gt_1MB_slowdown_p99,47,3.9449727369845675
lambda200,guard_ack_interval_packets,47,8.0
lambda200,guard_adaptive_grant_updates,47,0.0
lambda200,guard_fixed_window,47,1.0
lambda200,guard_grant_refresh_bdps,47,1.0
lambda200,guard_long_acks_suppressed,47,162626.0
lambda200,guard_min_share_fraction,47,0.0
lambda200,guard_one_rtt_acks_suppressed,47,52166.0
lambda200,guard_one_rtt_bypass_enabled,47,1.0
lambda200,guard_one_rtt_bypass_feedbacks,47,5722.0
lambda200,guard_one_rtt_bypass_flows,47,5722.0
lambda200,guard_rebalance_events,47,0.0
lambda200,guard_remaining_aware,47,1.0
lambda200,guard_remaining_exponent,47,1.0
